epoch,accuracy,loss,val_accuracy,val_loss
0,0.03964600712060928,6.9561567306518555,0.03821989521384239,6.9674153327941895
1,0.039885979145765305,6.771423816680908,0.03821989521384239,7.025295257568359
2,0.0398932509124279,6.706712245941162,0.03821989521384239,7.031323432922363
3,0.03916606679558754,6.596927642822266,0.03885980322957039,6.9872517585754395
4,0.04032228887081146,6.501744270324707,0.04147760197520256,6.977197647094727
5,0.044612664729356766,6.445967674255371,0.047993019223213196,6.982798099517822
