epoch,accuracy,loss,val_accuracy,val_loss
0,0.03910062089562416,6.991842269897461,0.03885980322957039,6.84597635269165
1,0.040511354804039,6.66219425201416,0.04397905617952347,6.829808235168457
2,0.047434136271476746,6.4896955490112305,0.049098312854766846,6.823918342590332
3,0.05650937557220459,6.3352580070495605,0.05328679457306862,6.834798812866211
4,0.06236319988965988,6.231389999389648,0.057126235216856,6.843234539031982
5,0.06703898310661316,6.160104751586914,0.06178010627627373,6.847183704376221
6,0.07326366752386093,6.062591075897217,0.06678301095962524,6.844332218170166
7,0.07853574305772781,5.957915782928467,0.06625945121049881,6.853634357452393
