epoch,accuracy,loss,val_accuracy,val_loss
0,0.039609648287296295,6.913021564483643,0.03926701471209526,6.776523113250732
1,0.04272199049592018,6.6086745262146,0.04543339088559151,6.7459235191345215
2,0.05234261974692345,6.482478618621826,0.05363583564758301,6.717483043670654
3,0.061192434281110764,6.353298664093018,0.0593368224799633,6.713676452636719
4,0.06698808073997498,6.236208438873291,0.06067481264472008,6.714590072631836
5,0.07137299329042435,6.127971172332764,0.06259453296661377,6.7321062088012695
6,0.07535795867443085,6.022954940795898,0.0659685879945755,6.758505344390869
7,0.07964105904102325,5.919748306274414,0.0672483965754509,6.811367511749268
8,0.08339332789182663,5.824277400970459,0.07068062573671341,6.869483947753906
